tile,candidate,lowres_date,highres_date,delta_days,abs_delta_days,lat,lon,area,bounds_csv,width,height,bands,crs,left,bottom,right,top,csv_cloud_cover,valid_pixel_pct,cloud_mask_pct,cloud_probability_pct,sun_azimuth_mean,sun_zenith_mean,view_azimuth_mean,view_zenith_mean,usable,temporal_quality,cloud_quality,validity_quality,ranking_score,rank,is_top_k,lr_image_path
ASMSpotter-1-2-2,3,2017-10-02,2016-10-18,349,349,4.990183893452542,-55.25359153747559,2.5,"[-55.2607201838082, 4.9830347681859415, -55.246462891142976, 4.997333018719144]",158,159,12,EPSG:4326,-55.2607201838082,4.9830347681859415,-55.246462891142976,4.997333018719144,7.4,100.0,0.0,12.591854095458984,113.59498596191406,21.706602096557617,112.78466796875,7.022059440612793,True,0.0206967669318215,0.937040729522705,1.0,0.3935302790159044,4,True,Data\lr_dataset_l2a\lr_dataset\ASMSpotter-1-2-2\L2A\ASMSpotter-1-2-2-3-L2A_data.tiff
ASMSpotter-1-2-3,11,2017-05-20,2016-10-18,214,214,5.004482143985744,-55.25359153747559,2.5,"[-55.2607201838082, 4.997333018719143, -55.246462891142976, 5.011631269252345]",158,159,12,EPSG:4326,-55.2607201838082,4.997333018719143,-55.246462891142976,5.011631269252345,33.3,100.0,0.0,12.930091857910156,52.44099807739258,25.85740089416504,112.27344512939452,6.786055088043213,True,0.0927564741496788,0.9353495407104492,1.0,0.436258746702942,1,True,Data\lr_dataset_l2a\lr_dataset\ASMSpotter-1-2-3\L2A\ASMSpotter-1-2-3-11-L2A_data.tiff
ASMSpotter-1-2-3,2,2017-08-08,2016-10-18,294,294,5.004482143985744,-55.25359153747559,2.5,"[-55.2607201838082, 4.997333018719143, -55.246462891142976, 5.011631269252345]",158,159,12,EPSG:4326,-55.2607201838082,4.997333018719143,-55.246462891142976,5.011631269252345,3.17,100.0,0.0,1.3281850814819336,63.12490081787109,25.86240196228028,112.21837615966795,6.808175086975098,True,0.0381333265470451,0.9933590745925904,1.0,0.4208877183060041,2,True,Data\lr_dataset_l2a\lr_dataset\ASMSpotter-1-2-3\L2A\ASMSpotter-1-2-3-2-L2A_data.tiff
ASMSpotter-1-2-3,1,2017-08-23,2016-10-18,309,309,5.004482143985744,-55.25359153747559,2.5,"[-55.2607201838082, 4.997333018719143, -55.246462891142976, 5.011631269252345]",158,159,12,EPSG:4326,-55.2607201838082,4.997333018719143,-55.246462891142976,5.011631269252345,0.3,100.0,0.0,3.3977718353271484,73.33709716796875,23.71649932861328,113.12699127197266,6.82526159286499,True,0.0322791640313598,0.9830111408233644,1.0,0.4142708406658252,3,True,Data\lr_dataset_l2a\lr_dataset\ASMSpotter-1-2-3\L2A\ASMSpotter-1-2-3-1-L2A_data.tiff
ASMSpotter-1-2-3,3,2017-10-02,2016-10-18,349,349,5.004482143985744,-55.25359153747559,2.5,"[-55.2607201838082, 4.997333018719143, -55.246462891142976, 5.011631269252345]",158,159,12,EPSG:4326,-55.2607201838082,4.997333018719143,-55.246462891142976,5.011631269252345,7.4,100.0,0.0,2.0755653381347656,113.59498596191406,21.706602096557617,112.78466796875,7.022059440612793,True,0.0206967669318215,0.9896221733093262,1.0,0.4093047121518908,4,True,Data\lr_dataset_l2a\lr_dataset\ASMSpotter-1-2-3\L2A\ASMSpotter-1-2-3-3-L2A_data.tiff
ASMSpotter-1-3-1,11,2017-05-20,2016-10-18,214,214,4.975885642919341,-55.23933424481035,2.5,"[-55.24646289114297, 4.968736517652739, -55.23220559847774, 4.9830347681859415]",158,159,12,EPSG:4326,-55.24646289114297,4.968736517652739,-55.23220559847774,4.9830347681859415,33.3,100.0,9.449884563330944,9.938885688781738,52.38181686401367,25.843578338623047,112.7677230834961,6.513436794281006,True,0.0927564741496788,0.9030561487394366,1.0,0.4265707291116383,1,True,Data\lr_dataset_l2a\lr_dataset\ASMSpotter-1-3-1\L2A\ASMSpotter-1-3-1-11-L2A_data.tiff
ASMSpotter-1-3-1,2,2017-08-08,2016-10-18,294,294,4.975885642919341,-55.23933424481035,2.5,"[-55.24646289114297, 4.968736517652739, -55.23220559847774, 4.9830347681859415]",158,159,12,EPSG:4326,-55.24646289114297,4.968736517652739,-55.23220559847774,4.9830347681859415,3.17,100.0,0.0,2.504546403884888,63.07208633422852,25.843297958374023,112.70902252197266,6.535521507263184,True,0.0381333265470451,0.9874772679805756,1.0,0.4191231763223997,2,True,Data\lr_dataset_l2a\lr_dataset\ASMSpotter-1-3-1\L2A\ASMSpotter-1-3-1-2-L2A_data.tiff
ASMSpotter-1-3-1,1,2017-08-23,2016-10-18,309,309,4.975885642919341,-55.23933424481035,2.5,"[-55.24646289114297, 4.968736517652739, -55.23220559847774, 4.9830347681859415]",158,159,12,EPSG:4326,-55.24646289114297,4.968736517652739,-55.23220559847774,4.9830347681859415,0.3,100.0,0.0,4.368797779083252,73.28724670410156,23.692920684814453,113.65448760986328,6.553584575653076,True,0.0322791640313598,0.9781560111045836,1.0,0.412814301750191,3,True,Data\lr_dataset_l2a\lr_dataset\ASMSpotter-1-3-1\L2A\ASMSpotter-1-3-1-1-L2A_data.tiff
ASMSpotter-1-3-1,5,2017-10-07,2016-10-18,354,354,4.975885642919341,-55.23933424481035,2.5,"[-55.24646289114297, 4.968736517652739, -55.23220559847774, 4.9830347681859415]",158,159,12,EPSG:4326,-55.24646289114297,4.968736517652739,-55.23220559847774,4.9830347681859415,13.0,100.0,0.0,10.86270809173584,118.72903442382812,22.134014129638672,112.75169372558594,6.516335964202881,True,0.019578302654913,0.9456864595413208,1.0,0.395452919455344,4,True,Data\lr_dataset_l2a\lr_dataset\ASMSpotter-1-3-1\L2A\ASMSpotter-1-3-1-5-L2A_data.tiff
ASMSpotter-1-3-2,11,2017-05-20,2016-10-18,214,214,4.990183893452542,-55.23933424481035,2.5,"[-55.24646289114297, 4.9830347681859415, -55.23220559847774, 4.997333018719144]",158,159,12,EPSG:4326,-55.24646289114297,4.9830347681859415,-55.23220559847774,4.997333018719144,33.3,100.0,0.0,4.462817668914795,52.407958984375,25.83518409729004,112.7144012451172,6.542807579040527,True,0.0927564741496788,0.977685911655426,1.0,0.4489596579864351,1,True,Data\lr_dataset_l2a\lr_dataset\ASMSpotter-1-3-2\L2A\ASMSpotter-1-3-2-11-L2A_data.tiff
ASMSpotter-1-3-2,2,2017-08-08,2016-10-18,294,294,4.990183893452542,-55.23933424481035,2.5,"[-55.24646289114297, 4.9830347681859415, -55.23220559847774, 4.997333018719144]",158,159,12,EPSG:4326,-55.24646289114297,4.9830347681859415,-55.23220559847774,4.997333018719144,3.17,100.0,0.0,2.3119490146636963,63.10097885131836,25.837400436401367,112.656005859375,6.564887046813965,True,0.0381333265470451,0.9884402549266816,1.0,0.4194120724062316,2,True,Data\lr_dataset_l2a\lr_dataset\ASMSpotter-1-3-2\L2A\ASMSpotter-1-3-2-2-L2A_data.tiff
ASMSpotter-1-3-2,1,2017-08-23,2016-10-18,309,309,4.990183893452542,-55.23933424481035,2.5,"[-55.24646289114297, 4.9830347681859415, -55.23220559847774, 4.997333018719144]",158,159,12,EPSG:4326,-55.24646289114297,4.9830347681859415,-55.23220559847774,4.997333018719144,0.3,100.0,0.0,6.004970550537109,73.3210220336914,23.689599990844727,113.59764099121094,6.582846164703369,True,0.0322791640313598,0.9699751472473144,1.0,0.4103600425930102,3,True,Data\lr_dataset_l2a\lr_dataset\ASMSpotter-1-3-2\L2A\ASMSpotter-1-3-2-1-L2A_data.tiff
ASMSpotter-1-3-2,3,2017-10-02,2016-10-18,349,349,4.990183893452542,-55.23933424481035,2.5,"[-55.24646289114297, 4.9830347681859415, -55.23220559847774, 4.997333018719144]",158,159,12,EPSG:4326,-55.24646289114297,4.9830347681859415,-55.23220559847774,4.997333018719144,7.4,100.0,0.0,6.767476558685303,113.6253662109375,21.680837631225582,113.22850799560548,6.779455661773682,True,0.0206967669318215,0.9661626172065736,1.0,0.4022668453210649,4,True,Data\lr_dataset_l2a\lr_dataset\ASMSpotter-1-3-2\L2A\ASMSpotter-1-3-2-3-L2A_data.tiff
ASMSpotter-1-3-3,4,2017-01-10,2016-10-18,84,84,5.004482143985744,-55.23933424481035,2.5,"[-55.24646289114297, 4.997333018719143, -55.23220559847774, 5.011631269252345]",158,159,12,EPSG:4326,-55.24646289114297,4.997333018719143,-55.23220559847774,5.011631269252345,24.15,100.0,6.882413820555689,8.4323091506958,139.25559997558594,35.96621322631836,112.41646575927734,6.71897029876709,True,0.3932407208685982,0.9234263851437424,1.0,0.6129723480642816,1,True,Data\lr_dataset_l2a\lr_dataset\ASMSpotter-1-3-3\L2A\ASMSpotter-1-3-3-4-L2A_data.tiff
ASMSpotter-1-3-3,10,2017-07-19,2016-10-18,274,274,5.004482143985744,-55.23933424481035,2.5,"[-55.24646289114297, 4.997333018719143, -55.23220559847774, 5.011631269252345]",158,159,12,EPSG:4326,-55.24646289114297,4.997333018719143,-55.23220559847774,5.011631269252345,27.49,100.0,0.0,4.060436248779297,53.87324523925781,28.12998008728028,112.57947540283205,6.625181674957275,True,0.0476227617295492,0.9796978187561036,1.0,0.4224830026645605,2,True,Data\lr_dataset_l2a\lr_dataset\ASMSpotter-1-3-3\L2A\ASMSpotter-1-3-3-10-L2A_data.tiff
ASMSpotter-1-3-3,2,2017-08-08,2016-10-18,294,294,5.004482143985744,-55.23933424481035,2.5,"[-55.24646289114297, 4.997333018719143, -55.23220559847774, 5.011631269252345]",158,159,12,EPSG:4326,-55.24646289114297,4.997333018719143,-55.23220559847774,5.011631269252345,3.17,100.0,0.0,1.4981790781021118,63.101016998291016,25.837440490722656,112.65528869628906,6.565284729003906,True,0.0381333265470451,0.9925091046094894,1.0,0.4206327273110739,3,True,Data\lr_dataset_l2a\lr_dataset\ASMSpotter-1-3-3\L2A\ASMSpotter-1-3-3-2-L2A_data.tiff
ASMSpotter-1-3-3,11,2017-05-20,2016-10-18,214,214,5.004482143985744,-55.23933424481035,2.5,"[-55.24646289114297, 4.997333018719143, -55.23220559847774, 5.011631269252345]",158,159,12,EPSG:4326,-55.24646289114297,4.997333018719143,-55.23220559847774,5.011631269252345,33.3,100.0,14.50123397818645,13.361634254455566,52.40801239013672,25.83521842956543,112.71367645263672,6.543205261230469,True,0.0927564741496788,0.8606856588367899,1.0,0.4138595821408443,4,True,Data\lr_dataset_l2a\lr_dataset\ASMSpotter-1-3-3\L2A\ASMSpotter-1-3-3-11-L2A_data.tiff
ASMSpotter-10-1-1,3,2017-01-10,2016-10-31,71,71,5.12163461843514,-54.61495943282175,2.5,"[-54.62208967527938, 5.114485525276701, -54.60782919036412, 5.128783711593578]",158,159,12,EPSG:4326,-54.62208967527938,5.114485525276701,-54.60782919036412,5.128783711593578,23.18,100.0,9.314545020300931,8.4474515914917,140.05206298828125,35.68537902832031,62.48733139038086,2.0384833812713623,True,0.4543493475320107,0.9111900169410369,1.0,0.6459666136015174,1,True,Data\lr_dataset_l2a\lr_dataset\ASMSpotter-10-1-1\L2A\ASMSpotter-10-1-1-3-L2A_data.tiff
ASMSpotter-10-1-1,2,2017-08-08,2016-10-31,281,281,5.12163461843514,-54.61495943282175,2.5,"[-54.62208967527938, 5.114485525276701, -54.60782919036412, 5.128783711593578]",158,159,12,EPSG:4326,-54.62208967527938,5.114485525276701,-54.60782919036412,5.128783711593578,1.1,100.0,0.0,0.4222219288349151,62.84058380126953,25.25006484985352,59.58976745605469,1.9181056022644043,True,0.0440591503280875,0.9978888903558254,1.0,0.4258021573036001,2,True,Data\lr_dataset_l2a\lr_dataset\ASMSpotter-10-1-1\L2A\ASMSpotter-10-1-1-2-L2A_data.tiff
ASMSpotter-10-1-1,5,2017-08-03,2016-10-31,276,276,5.12163461843514,-54.61495943282175,2.5,"[-54.62208967527938, 5.114485525276701, -54.60782919036412, 5.128783711593578]",158,159,12,EPSG:4326,-54.62208967527938,5.114485525276701,-54.60782919036412,5.128783711593578,16.25,100.0,0.0,2.431678533554077,60.06787490844727,25.94342041015625,61.40415954589844,1.8241046667099,True,0.0465761502223834,0.9878416073322296,1.0,0.4242981723330989,3,True,Data\lr_dataset_l2a\lr_dataset\ASMSpotter-10-1-1\L2A\ASMSpotter-10-1-1-5-L2A_data.tiff
ASMSpotter-10-1-1,1,2017-08-23,2016-10-31,296,296,5.12163461843514,-54.61495943282175,2.5,"[-54.62208967527938, 5.114485525276701, -54.60782919036412, 5.128783711593578]",158,159,12,EPSG:4326,-54.62208967527938,5.114485525276701,-54.60782919036412,5.128783711593578,0.02,100.0,0.0,1.9930815696716309,73.27681732177734,23.08499336242676,62.08074951171875,1.8460463285446167,True,0.0372952655669344,0.9900345921516418,1.0,0.4193875369856532,4,True,Data\lr_dataset_l2a\lr_dataset\ASMSpotter-10-1-1\L2A\ASMSpotter-10-1-1-1-L2A_data.tiff
ASMSpotter-10-1-2,2,2017-08-08,2016-10-31,281,281,5.1359328047520165,-54.61495943282175,2.5,"[-54.62208967527938, 5.128783711593578, -54.60782919036412, 5.143081897910455]",158,159,12,EPSG:4326,-54.62208967527938,5.128783711593578,-54.60782919036412,5.143081897910455,1.1,100.0,0.0,0.4268737435340881,62.840782165527344,25.250268936157227,59.63486099243164,1.9195150136947632,True,0.0440591503280875,0.9978656312823296,1.0,0.4257951795815514,1,True,Data\lr_dataset_l2a\lr_dataset\ASMSpotter-10-1-2\L2A\ASMSpotter-10-1-2-2-L2A_data.tiff
ASMSpotter-10-1-2,1,2017-08-23,2016-10-31,296,296,5.1359328047520165,-54.61495943282175,2.5,"[-54.62208967527938, 5.128783711593578, -54.60782919036412, 5.143081897910455]",158,159,12,EPSG:4326,-54.62208967527938,5.128783711593578,-54.60782919036412,5.143081897910455,0.02,100.0,0.0,1.661335825920105,73.2769546508789,23.085208892822266,62.12534713745117,1.8475137948989868,True,0.0372952655669344,0.9916933208703996,1.0,0.4198851556012805,2,True,Data\lr_dataset_l2a\lr_dataset\ASMSpotter-10-1-2\L2A\ASMSpotter-10-1-2-1-L2A_data.tiff
ASMSpotter-10-1-2,13,2017-11-16,2016-10-31,381,381,5.1359328047520165,-54.61495943282175,2.5,"[-54.62208967527938, 5.128783711593578, -54.60782919036412, 5.143081897910455]",158,159,12,EPSG:4326,-54.62208967527938,5.128783711593578,-54.60782919036412,5.143081897910455,26.09,100.0,1.0667940450601068,7.795541763305664,143.91824340820312,29.90536880493164,60.72129821777344,1.9672532081604004,True,0.0145039633367808,0.9556883209581712,1.0,0.3954088742895199,3,True,Data\lr_dataset_l2a\lr_dataset\ASMSpotter-10-1-2\L2A\ASMSpotter-10-1-2-13-L2A_data.tiff
ASMSpotter-10-1-2,4,2017-10-02,2016-10-31,336,336,5.1359328047520165,-54.61495943282175,2.5,"[-54.62208967527938, 5.128783711593578, -54.60782919036412, 5.143081897910455]",158,159,12,EPSG:4326,-54.62208967527938,5.128783711593578,-54.60782919036412,5.143081897910455,11.28,100.0,19.954621447337,15.93659782409668,114.60379028320312,21.196014404296875,65.8001480102539,2.0055363178253174,True,0.0239129928628053,0.8205439036428317,1.0,0.3605109668105326,4,True,Data\lr_dataset_l2a\lr_dataset\ASMSpotter-10-1-2\L2A\ASMSpotter-10-1-2-4-L2A_data.tiff
ASMSpotter-10-1-3,10,2017-05-20,2016-10-31,201,201,5.150230991068893,-54.61495943282175,2.5,"[-54.62208967527938, 5.143081897910455, -54.60782919036412, 5.157380084227332]",158,159,12,EPSG:4326,-54.62208967527938,5.143081897910455,-54.60782919036412,5.157380084227332,36.32,100.0,0.0,4.478583335876465,51.95128631591797,25.277507781982425,59.85066986083984,1.924031138420105,True,0.1071705987523067,0.9776070833206176,1.0,0.4575844842475693,1,True,Data\lr_dataset_l2a\lr_dataset\ASMSpotter-10-1-3\L2A\ASMSpotter-10-1-3-10-L2A_data.tiff
ASMSpotter-10-1-3,2,2017-08-08,2016-10-31,281,281,5.150230991068893,-54.61495943282175,2.5,"[-54.62208967527938, 5.143081897910455, -54.60782919036412, 5.157380084227332]",158,159,12,EPSG:4326,-54.62208967527938,5.143081897910455,-54.60782919036412,5.157380084227332,1.1,100.0,0.0,0.4356153905391693,62.87178421020508,25.243968963623047,60.24081802368164,1.9423476457595823,True,0.0440591503280875,0.9978219230473042,1.0,0.4257820671110438,2,True,Data\lr_dataset_l2a\lr_dataset\ASMSpotter-10-1-3\L2A\ASMSpotter-10-1-3-2-L2A_data.tiff
